prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.7,0.05,0.04,0.03,7,0.556750865780277,1.420967195134713,0.19344876715440107,2.878027469339758,0.05188545506095832,0.06521078624303489,0.1278734031716869,68
0.7,0.05,0.04,0.03,10,0.6657942474174475,2.060978088715182,0.19344876715440124,3.4417084027526705,0.05613836121349589,0.08321369241441423,0.1331296799782832,74
0.7,0.05,0.04,0.03,14,0.5314711342852129,1.5332777060897005,0.21007009547327196,2.5299704514716805,0.06464417351857102,0.06866764567100403,0.14427929406587853,87
0.7,0.05,0.04,0.05,7,0.45501367550211325,1.0987230111021975,0.32919122050517385,1.3822169218360483,0.062943011057556,0.05439494416073387,0.13659277186338087,66
0.7,0.05,0.04,0.05,10,0.5097021191101612,1.4529497078438394,0.32687003031143885,1.5593418540834763,0.06946413382478027,0.06621010712414943,0.14650251208762036,75
0.7,0.05,0.04,0.05,14,0.5197501041284057,1.6403306962473745,0.32693947293688047,1.5897441182599252,0.08562517720442302,0.07183267183782438,0.15686159274241002,87
0.7,0.05,0.04,0.07,7,0.31947013103576943,0.6971871943994907,0.34672704044374436,0.9213879904691272,0.07456762120782534,0.03851774117895568,0.15608035968767145,66
0.7,0.05,0.04,0.07,10,0.4162617062647963,1.1845458101994533,0.39115321250127016,1.0641909435000347,0.08647575843493054,0.05741862419512067,0.16753195435600207,76
0.7,0.05,0.04,0.07,14,0.43619524630613815,1.3217047581041665,0.31920610472273425,1.36650032644276,0.094414516586334,0.062029252527987744,0.17134798955207586,87
0.7,0.05,0.06,0.03,7,0.23708191502910886,0.4185097879575135,0.42693188036182755,0.5553155571989151,0.055571307059824215,0.025293589021308405,0.1677551083196163,64
0.7,0.05,0.06,0.03,10,0.32623498241008525,0.7423151753968609,0.43937992112185303,0.7424895101649641,0.06039126736603346,0.04046678419477123,0.16623040567753752,68
0.7,0.05,0.06,0.03,14,0.20883732123138202,0.3357011763390436,0.44946464780971357,0.4646356999356174,0.07711936489934788,0.0208966581413228,0.18148651974310942,80
0.7,0.05,0.06,0.05,7,0.10569049767340696,0.035248976058602555,0.4360899395717567,0.24235940360650318,0.06436064644173518,0.0024781925337811206,0.1746107719931276,62
0.7,0.05,0.06,0.05,10,0.1897381803567512,0.2719649449570325,0.3890896754098677,0.4876464022256069,0.07456762120782534,0.01733649906755974,0.1791687063167391,70
0.7,0.05,0.06,0.05,14,0.20707053651952811,0.33368172623169023,0.47412203909951856,0.43674522473751504,0.09498157074000567,0.020786299658654528,0.19167948427943532,80
0.7,0.05,0.06,0.07,7,-0.01284306076288032,-0.2945140288549526,0.4702337973709604,-0.02731207504582794,0.0779699461298554,-0.02461814273236962,0.2050646372157084,62
0.7,0.05,0.06,0.07,10,0.13212999080182114,0.05845068033447931,0.4404863924546503,0.29996384239139556,0.09668273320102069,0.004066985163952763,0.21433508037024543,73
0.7,0.05,0.06,0.07,14,0.13077749762393606,0.04904688686346792,0.4172716858876217,0.3134109072024519,0.10972497873546924,0.003426973047320203,0.21867203414117622,81
0.7,0.05,0.08,0.03,7,0.2786067173389042,0.5736653265681291,0.4249762083351348,0.6555819169980356,0.06209242982704848,0.03292587699204996,0.171960354172149,65
0.7,0.05,0.08,0.03,10,0.2839252395603884,0.5835440352945152,0.46771430286519505,0.6070484435072355,0.06379359228806351,0.03338782121952977,0.1680713747619975,66
0.7,0.05,0.08,0.03,14,0.2987195566821043,0.6874781908164322,0.47728933590040856,0.6258668153952539,0.08222285228239297,0.03809213286562163,0.18469693767283354,78
0.7,0.05,0.08,0.05,7,0.17165072874851325,0.21557949177659763,0.4560735489400069,0.37636633202574227,0.07229940459313865,0.014046035855634686,0.18058343052030984,62
0.7,0.05,0.08,0.05,10,0.24283495220313858,0.45450183504611763,0.43492436416282293,0.5583383507855824,0.07768641905301957,0.027130778772106456,0.17986861636471368,66
0.7,0.05,0.08,0.05,14,0.3465654876334639,0.9583637517203114,0.5007005143556702,0.692161237500313,0.1026368018145733,0.0491931276930333,0.1962189111815705,77
0.7,0.05,0.08,0.07,7,0.026669148074236173,-0.22234026310713495,0.46514922618420707,0.05733460698841351,0.08675928551176637,-0.01780652100419089,0.21127380550508104,62
0.7,0.05,0.08,0.07,10,0.13935220927996475,0.08272886109066202,0.34495169251328767,0.40397601259659527,0.09781684150836405,0.005695236085366595,0.21354998724006893,68
0.7,0.05,0.08,0.07,14,0.24286906044486095,0.48011304568393576,0.446723443194915,0.543667596013966,0.11426141196484264,0.02841255342826221,0.22156992778107454,77
0.8,0.03,0.04,0.03,7,0.25709245674982606,0.45490580376803447,0.325668582781259,0.7894297157994719,0.048766657215764106,0.027151158496052208,0.141509011842516,77
0.8,0.03,0.04,0.03,10,0.32325224026677546,0.7020375499301634,0.1985281564874401,1.628243801715985,0.051601927984122484,0.03872951743336772,0.15146951598413658,78
